SEER_Draw	Stage	Index	alive_start	died	lost	css_i	css_c
Gallbladder	III	92	84	0	3	1	0.21106444708603217
Gallbladder	III	93	81	1	4	0.9876543209876543	0.20845871317138978
Gallbladder	III	94	76	1	1	0.9868421052631579	0.20571583536650306
Gallbladder	III	95	74	0	2	1	0.20571583536650306
Gallbladder	III	96	72	0	0	1	0.20571583536650306
Gallbladder	III	97	72	0	1	1	0.20571583536650306
Gallbladder	III	98	71	0	0	1	0.20571583536650306
Gallbladder	III	99	71	0	2	1	0.20571583536650306
Gallbladder	III	100	69	1	0	0.9855072463768116	0.20273444644814798
Gallbladder	III	101	68	1	3	0.9852941176470589	0.19975305752979286
Gallbladder	III	102	64	0	1	1	0.19975305752979286
Gallbladder	III	103	63	0	1	1	0.19975305752979286
Gallbladder	III	104	62	0	0	1	0.19975305752979286
Gallbladder	III	105	62	0	3	1	0.19975305752979286
Gallbladder	III	106	59	0	1	1	0.19975305752979286
Gallbladder	III	107	58	0	1	1	0.19975305752979286
Gallbladder	III	108	57	1	0	0.9824561403508771	0.196248617924007
Gallbladder	III	109	56	0	0	1	0.196248617924007
Gallbladder	III	110	56	0	1	1	0.196248617924007
Gallbladder	III	111	55	0	2	1	0.196248617924007
Gallbladder	III	112	53	0	0	1	0.196248617924007
Gallbladder	III	113	53	0	3	1	0.196248617924007
Gallbladder	III	114	50	0	1	1	0.196248617924007
Gallbladder	III	115	49	0	0	1	0.196248617924007
Gallbladder	III	116	49	0	1	1	0.196248617924007
Gallbladder	III	117	48	0	0	1	0.196248617924007
Gallbladder	III	118	48	0	2	1	0.196248617924007
Gallbladder	III	119	46	0	1	1	0.196248617924007
Gallbladder	III	120	45	0	3	1	0.196248617924007
Gallbladder	III	121	42	2	3	0.9523809523809523	0.18690344564191141
Gallbladder	III	122	37	0	1	1	0.18690344564191141
Gallbladder	III	123	36	0	1	1	0.18690344564191141
Gallbladder	III	124	35	0	1	1	0.18690344564191141
Gallbladder	III	125	34	0	1	1	0.18690344564191141
Gallbladder	III	126	33	0	5	1	0.18690344564191141
Gallbladder	III	127	28	0	1	1	0.18690344564191141
Gallbladder	III	128	27	0	1	1	0.18690344564191141
Gallbladder	III	129	26	0	2	1	0.18690344564191141
Gallbladder	III	130	24	0	0	1	0.18690344564191141
Gallbladder	III	131	24	0	1	1	0.18690344564191141
Gallbladder	III	132	23	0	0	1	0.18690344564191141
Gallbladder	III	133	23	0	0	1	0.18690344564191141
Gallbladder	III	134	23	0	2	1	0.18690344564191141
Gallbladder	III	135	21	0	1	1	0.18690344564191141
Gallbladder	III	136	20	1	0	0.95	0.17755827335981586
Gallbladder	III	137	19	0	1	1	0.17755827335981586
Gallbladder	III	138	18	0	1	1	0.17755827335981586
Gallbladder	III	139	17	0	0	1	0.17755827335981586
Gallbladder	III	140	17	0	3	1	0.17755827335981586
Gallbladder	III	141	14	0	0	1	0.17755827335981586
Gallbladder	III	142	14	0	1	1	0.17755827335981586
Gallbladder	III	143	13	0	0	1	0.17755827335981586
Gallbladder	III	144	13	0	4	1	0.17755827335981586
Gallbladder	III	145	9	0	2	1	0.17755827335981586
Gallbladder	III	146	7	0	0	1	0.17755827335981586
Gallbladder	III	147	7	0	0	1	0.17755827335981586
Gallbladder	III	148	7	0	0	1	0.17755827335981586
Gallbladder	III	149	7	0	0	1	0.17755827335981586
Gallbladder	III	150	7	0	0	1	0.17755827335981586
Gallbladder	III	151	7	0	0	1	0.17755827335981586
Gallbladder	III	152	7	0	0	1	0.17755827335981586
Gallbladder	III	153	7	0	0	1	0.17755827335981586
Gallbladder	III	154	7	0	0	1	0.17755827335981586
Gallbladder	III	155	7	0	0	1	0.17755827335981586
Gallbladder	III	156	7	0	2	1	0.17755827335981586
Gallbladder	III	157	5	0	0	1	0.17755827335981586
Gallbladder	III	158	5	0	1	1	0.17755827335981586
Gallbladder	III	159	4	0	1	1	0.17755827335981586
Gallbladder	III	160	3	0	0	1	0.17755827335981586
Gallbladder	III	161	3	0	0	1	0.17755827335981586
Gallbladder	III	162	3	0	0	1	0.17755827335981586
Gallbladder	III	163	3	0	1	1	0.17755827335981586
Gallbladder	III	164	2	0	1	1	0.17755827335981586
Gallbladder	III	165	1	0	0	1	0.17755827335981586
Gallbladder	III	166	1	0	0	1	0.17755827335981586
Gallbladder	III	167	1	0	0	1	0.17755827335981586
Gallbladder	III	168	1	0	0	1	0.17755827335981586
Gallbladder	III	169	1	0	0	1	0.17755827335981586
Gallbladder	III	170	1	0	0	1	0.17755827335981586
Gallbladder	III	171	1	0	0	1	0.17755827335981586
Gallbladder	III	172	1	0	0	1	0.17755827335981586
Gallbladder	III	173	1	0	0	1	0.17755827335981586
Gallbladder	III	174	1	0	0	1	0.17755827335981586
Gallbladder	III	175	1	0	0	1	0.17755827335981586
Gallbladder	III	176	1	0	0	1	0.17755827335981586
Gallbladder	III	177	1	0	0	1	0.17755827335981586
Gallbladder	III	178	1	0	0	1	0.17755827335981586
Gallbladder	III	179	1	0	1	1	0.17755827335981586
Gallbladder	IV	1	1074	71	14	0.9338919925512105	0.9338919925512105
Gallbladder	IV	2	989	109	9	0.8897876643073812	0.8309655747675078
Gallbladder	IV	3	871	84	4	0.9035591274397244	0.7508265296693785
Gallbladder	IV	4	783	99	6	0.8735632183908046	0.6558944397111812
Gallbladder	IV	5	678	66	3	0.9026548672566371	0.5920463084118627
Gallbladder	IV	6	609	33	4	0.9458128078817734	0.5599649813550622
Gallbladder	IV	7	572	47	3	0.9178321678321678	0.5139538727472162
Gallbladder	IV	8	522	40	3	0.9233716475095786	0.47457043422252526
Gallbladder	IV	9	479	56	1	0.8830897703549061	0.41908829577479795
Gallbladder	IV	10	422	45	2	0.8933649289099526	0.3743987855618455
Gallbladder	IV	11	375	39	1	0.896	0.3354613118634136
Gallbladder	IV	12	335	34	0	0.8985074626865672	0.30141449215190297
Gallbladder	IV	13	301	19	2	0.9368770764119602	0.28238832819547055
Gallbladder	IV	14	280	21	2	0.925	0.2612092035808103
Gallbladder	IV	15	257	10	1	0.9610894941634242	0.2510454213403118
Gallbladder	IV	16	246	9	0	0.9634146341463414	0.24186083275469067
Gallbladder	IV	17	237	24	4	0.8987341772151899	0.21736859652636756
Gallbladder	IV	18	209	20	3	0.9043062200956937	0.1965677738922654
Gallbladder	IV	19	186	12	4	0.935483870967742	0.1838859820282483
Gallbladder	IV	20	170	9	0	0.9470588235294117	0.17415084180322338
Gallbladder	IV	21	161	7	1	0.9565217391304348	0.16657906607264844
Gallbladder	IV	22	153	11	0	0.9281045751633987	0.1546027933484711
Gallbladder	IV	23	142	12	1	0.9154929577464789	0.14153776855845948
Gallbladder	IV	24	129	9	0	0.9302325581395349	0.13166304051949718
Gallbladder	IV	25	120	8	0	0.9333333333333333	0.12288550448486403
Gallbladder	IV	26	112	7	0	0.9375	0.11520516045456003
Gallbladder	IV	27	105	5	0	0.9523809523809523	0.10971920043291432
Gallbladder	IV	28	100	6	0	0.94	0.10313604840693945
Gallbladder	IV	29	94	7	1	0.925531914893617	0.09545570437663545
Gallbladder	IV	30	86	6	0	0.9302325581395349	0.08879600407128878
Gallbladder	IV	31	80	1	0	0.9875	0.08768605402039767
Gallbladder	IV	32	79	3	0	0.9620253164556962	0.08435620386772434
Gallbladder	IV	33	76	1	1	0.9868421052631579	0.08324625381683323
Gallbladder	IV	34	74	2	0	0.972972972972973	0.08099635506502693
Gallbladder	IV	35	72	5	1	0.9305555555555556	0.07537160818551118
Gallbladder	IV	36	66	2	0	0.9696969696969697	0.07308762005867751
Gallbladder	IV	37	64	0	0	1	0.07308762005867751
Gallbladder	IV	38	64	0	0	1	0.07308762005867751
Gallbladder	IV	39	64	3	0	0.953125	0.069661637868427
Gallbladder	IV	40	61	4	1	0.9344262295081968	0.06509366161475966
Gallbladder	IV	41	56	1	0	0.9821428571428571	0.06393127480021038
Gallbladder	IV	42	55	0	0	1	0.06393127480021038
Gallbladder	IV	43	55	0	0	1	0.06393127480021038
Gallbladder	IV	44	55	0	0	1	0.06393127480021038
Gallbladder	IV	45	55	2	0	0.9636363636363636	0.06160650117111181
Gallbladder	IV	46	53	1	0	0.9811320754716981	0.06044411435656254
Gallbladder	IV	47	52	0	0	1	0.06044411435656254
Gallbladder	IV	48	52	0	0	1	0.06044411435656254
Gallbladder	IV	49	52	1	1	0.9807692307692307	0.05928172754201325
Gallbladder	IV	50	50	0	0	1	0.05928172754201325
Gallbladder	IV	51	50	1	0	0.98	0.058096092991172986
Gallbladder	IV	52	49	1	0	0.9795918367346939	0.05691045844033272
Gallbladder	IV	53	48	0	0	1	0.05691045844033272
Gallbladder	IV	54	48	2	0	0.9583333333333334	0.05453918933865219
Gallbladder	IV	55	46	1	1	0.9782608695652174	0.05335355478781193
Gallbladder	IV	56	44	0	0	1	0.05335355478781193
Gallbladder	IV	57	44	0	0	1	0.05335355478781193
Gallbladder	IV	58	44	0	0	1	0.05335355478781193
Gallbladder	IV	59	44	0	0	1	0.05335355478781193
Gallbladder	IV	60	44	0	0	1	0.05335355478781193
Gallbladder	IV	61	44	1	0	0.9772727272727273	0.05214097399717984
Gallbladder	IV	62	43	0	0	1	0.05214097399717984
Gallbladder	IV	63	43	1	0	0.9767441860465116	0.05092839320654775
Gallbladder	IV	64	42	1	1	0.9761904761904762	0.04971581241591566
Gallbladder	IV	65	40	0	1	1	0.04971581241591566
Gallbladder	IV	66	39	0	1	1	0.04971581241591566
Gallbladder	IV	67	38	0	4	1	0.04971581241591566
Gallbladder	IV	68	34	1	1	0.9705882352941176	0.048253582638976965
Gallbladder	IV	69	32	0	3	1	0.048253582638976965
Gallbladder	IV	70	29	0	0	1	0.048253582638976965
Gallbladder	IV	71	29	1	1	0.9655172413793104	0.046589665996253624
Gallbladder	IV	72	27	1	0	0.962962962962963	0.04486412281120719
Gallbladder	IV	73	26	0	0	1	0.04486412281120719
Gallbladder	IV	74	26	0	0	1	0.04486412281120719
Gallbladder	IV	75	26	1	0	0.9615384615384616	0.043138579626160765
Gallbladder	IV	76	25	1	0	0.96	0.04141303644111433
Gallbladder	IV	77	24	0	1	1	0.04141303644111433
Gallbladder	IV	78	23	0	0	1	0.04141303644111433
Gallbladder	IV	79	23	0	0	1	0.04141303644111433
Gallbladder	IV	80	23	0	0	1	0.04141303644111433
Gallbladder	IV	81	23	0	0	1	0.04141303644111433
Gallbladder	IV	82	23	0	1	1	0.04141303644111433
Gallbladder	IV	83	22	0	1	1	0.04141303644111433
Gallbladder	IV	84	21	0	0	1	0.04141303644111433
Gallbladder	IV	85	21	1	0	0.9523809523809523	0.03944098708677555
Gallbladder	IV	86	20	0	0	1	0.03944098708677555
Gallbladder	IV	87	20	1	0	0.95	0.03746893773243677
Gallbladder	IV	88	19	0	1	1	0.03746893773243677
Gallbladder	IV	89	18	0	1	1	0.03746893773243677
Gallbladder	IV	90	17	0	1	1	0.03746893773243677
Gallbladder	IV	91	16	0	1	1	0.03746893773243677
Gallbladder	IV	92	15	0	0	1	0.03746893773243677
Gallbladder	IV	93	15	0	0	1	0.03746893773243677
Gallbladder	IV	94	15	0	0	1	0.03746893773243677
Gallbladder	IV	95	15	0	0	1	0.03746893773243677
Gallbladder	IV	96	15	0	1	1	0.03746893773243677
Gallbladder	IV	97	14	0	0	1	0.03746893773243677
Gallbladder	IV	98	14	0	0	1	0.03746893773243677
Gallbladder	IV	99	14	0	0	1	0.03746893773243677
Gallbladder	IV	100	14	0	0	1	0.03746893773243677
Gallbladder	IV	101	14	0	0	1	0.03746893773243677
Gallbladder	IV	102	14	0	0	1	0.03746893773243677
Gallbladder	IV	103	14	0	0	1	0.03746893773243677
Gallbladder	IV	104	14	0	0	1	0.03746893773243677
Gallbladder	IV	105	14	0	0	1	0.03746893773243677
Gallbladder	IV	106	14	0	0	1	0.03746893773243677
Gallbladder	IV	107	14	0	0	1	0.03746893773243677
Gallbladder	IV	108	14	0	0	1	0.03746893773243677
Gallbladder	IV	109	14	0	0	1	0.03746893773243677
Gallbladder	IV	110	14	1	0	0.9285714285714286	0.03479258503726272
Gallbladder	IV	111	13	0	0	1	0.03479258503726272
Gallbladder	IV	112	13	0	0	1	0.03479258503726272
Gallbladder	IV	113	13	0	0	1	0.03479258503726272
Gallbladder	IV	114	13	0	2	1	0.03479258503726272
Gallbladder	IV	115	11	0	1	1	0.03479258503726272
Gallbladder	IV	116	10	0	0	1	0.03479258503726272
Gallbladder	IV	117	10	0	0	1	0.03479258503726272
Gallbladder	IV	118	10	0	0	1	0.03479258503726272
Gallbladder	IV	119	10	0	0	1	0.03479258503726272
Gallbladder	IV	120	10	0	0	1	0.03479258503726272
Gallbladder	IV	121	10	0	0	1	0.03479258503726272
Gallbladder	IV	122	10	0	0	1	0.03479258503726272
Gallbladder	IV	123	10	0	0	1	0.03479258503726272
Gallbladder	IV	124	10	1	0	0.9	0.03131332653353645
Gallbladder	IV	125	9	1	0	0.8888888888888888	0.027834068029810175
Gallbladder	IV	126	8	0	2	1	0.027834068029810175
Gallbladder	IV	127	6	0	0	1	0.027834068029810175
Gallbladder	IV	128	6	0	0	1	0.027834068029810175
Gallbladder	IV	129	6	0	1	1	0.027834068029810175
Gallbladder	IV	130	5	0	1	1	0.027834068029810175
Gallbladder	IV	131	4	0	0	1	0.027834068029810175
Gallbladder	IV	132	4	0	0	1	0.027834068029810175
Gallbladder	IV	133	4	0	0	1	0.027834068029810175
Gallbladder	IV	134	4	0	0	1	0.027834068029810175
Gallbladder	IV	135	4	0	0	1	0.027834068029810175
Gallbladder	IV	136	4	0	0	1	0.027834068029810175
Gallbladder	IV	137	4	0	0	1	0.027834068029810175
Gallbladder	IV	138	4	0	0	1	0.027834068029810175
Gallbladder	IV	139	4	0	1	1	0.027834068029810175
Gallbladder	IV	140	3	0	0	1	0.027834068029810175
Gallbladder	IV	141	3	0	0	1	0.027834068029810175
Gallbladder	IV	142	3	0	1	1	0.027834068029810175
Gallbladder	IV	143	2	0	0	1	0.027834068029810175
Gallbladder	IV	144	2	0	0	1	0.027834068029810175
Gallbladder	IV	145	2	0	0	1	0.027834068029810175
Gallbladder	IV	146	2	0	0	1	0.027834068029810175
Gallbladder	IV	147	2	0	0	1	0.027834068029810175
Gallbladder	IV	148	2	0	0	1	0.027834068029810175
Gallbladder	IV	149	2	0	0	1	0.027834068029810175
Gallbladder	IV	150	2	0	0	1	0.027834068029810175
Gallbladder	IV	151	2	0	0	1	0.027834068029810175
Gallbladder	IV	152	2	0	0	1	0.027834068029810175
Gallbladder	IV	153	2	0	0	1	0.027834068029810175
Gallbladder	IV	154	2	0	0	1	0.027834068029810175
Gallbladder	IV	155	2	0	0	1	0.027834068029810175
Gallbladder	IV	156	2	0	0	1	0.027834068029810175
Gallbladder	IV	157	2	0	1	1	0.027834068029810175
Gallbladder	IV	158	1	0	0	1	0.027834068029810175
Gallbladder	IV	159	1	0	0	1	0.027834068029810175
Gallbladder	IV	160	1	0	0	1	0.027834068029810175
Gallbladder	IV	161	1	0	1	1	0.027834068029810175
Gallbladder	IV	162	0	0	0	1	0.027834068029810175
Gallbladder	IV	163	0	0	0	1	0.027834068029810175
Gallbladder	IV	164	0	0	0	1	0.027834068029810175
Gallbladder	IV	165	0	0	0	1	0.027834068029810175
Gallbladder	IV	166	0	0	0	1	0.027834068029810175
Gallbladder	IV	167	0	0	0	1	0.027834068029810175
Gallbladder	IV	168	0	0	0	1	0.027834068029810175
Gallbladder	IV	169	0	0	0	1	0.027834068029810175
Gallbladder	IV	170	0	0	0	1	0.027834068029810175
Gallbladder	IV	171	0	0	0	1	0.027834068029810175
Gallbladder	IV	172	0	0	0	1	0.027834068029810175
Gallbladder	IV	173	0	0	0	1	0.027834068029810175
Gallbladder	IV	174	0	0	0	1	0.027834068029810175
Gallbladder	IV	175	0	0	0	1	0.027834068029810175
Gallbladder	IV	176	0	0	0	1	0.027834068029810175
Gallbladder	IV	177	0	0	0	1	0.027834068029810175
Gallbladder	IV	178	0	0	0	1	0.027834068029810175
Gallbladder	IV	179	0	0	0	1	0.027834068029810175
Gallbladder	Unknown/missing	1	0	0	0	1	1
Gallbladder	Unknown/missing	2	0	0	0	1	1
Gallbladder	Unknown/missing	3	0	0	0	1	1
Gallbladder	Unknown/missing	4	0	0	0	1	1
Gallbladder	Unknown/missing	5	0	0	0	1	1
Gallbladder	Unknown/missing	6	0	0	0	1	1
Gallbladder	Unknown/missing	7	0	0	0	1	1
Gallbladder	Unknown/missing	8	0	0	0	1	1
Gallbladder	Unknown/missing	9	0	0	0	1	1
Gallbladder	Unknown/missing	10	0	0	0	1	1
Gallbladder	Unknown/missing	11	0	0	0	1	1
Gallbladder	Unknown/missing	12	0	0	0	1	1
Gallbladder	Unknown/missing	13	0	0	0	1	1
Gallbladder	Unknown/missing	14	0	0	0	1	1
Gallbladder	Unknown/missing	15	0	0	0	1	1
Gallbladder	Unknown/missing	16	0	0	0	1	1
Gallbladder	Unknown/missing	17	0	0	0	1	1
Gallbladder	Unknown/missing	18	0	0	0	1	1
Gallbladder	Unknown/missing	19	0	0	0	1	1
Gallbladder	Unknown/missing	20	0	0	0	1	1
Gallbladder	Unknown/missing	21	0	0	0	1	1
Gallbladder	Unknown/missing	22	0	0	0	1	1
Gallbladder	Unknown/missing	23	0	0	0	1	1
Gallbladder	Unknown/missing	24	0	0	0	1	1
Gallbladder	Unknown/missing	25	0	0	0	1	1
Gallbladder	Unknown/missing	26	0	0	0	1	1
Gallbladder	Unknown/missing	27	0	0	0	1	1
Gallbladder	Unknown/missing	28	0	0	0	1	1
Gallbladder	Unknown/missing	29	0	0	0	1	1
Gallbladder	Unknown/missing	30	0	0	0	1	1
Gallbladder	Unknown/missing	31	0	0	0	1	1
Gallbladder	Unknown/missing	32	0	0	0	1	1
Gallbladder	Unknown/missing	33	0	0	0	1	1
Gallbladder	Unknown/missing	34	0	0	0	1	1
Gallbladder	Unknown/missing	35	0	0	0	1	1
Gallbladder	Unknown/missing	36	0	0	0	1	1
Gallbladder	Unknown/missing	37	0	0	0	1	1
Gallbladder	Unknown/missing	38	0	0	0	1	1
Gallbladder	Unknown/missing	39	0	0	0	1	1
Gallbladder	Unknown/missing	40	0	0	0	1	1
Gallbladder	Unknown/missing	41	0	0	0	1	1
Gallbladder	Unknown/missing	42	0	0	0	1	1
Gallbladder	Unknown/missing	43	0	0	0	1	1
Gallbladder	Unknown/missing	44	0	0	0	1	1
Gallbladder	Unknown/missing	45	0	0	0	1	1
Gallbladder	Unknown/missing	46	0	0	0	1	1
Gallbladder	Unknown/missing	47	0	0	0	1	1
Gallbladder	Unknown/missing	48	0	0	0	1	1
Gallbladder	Unknown/missing	49	0	0	0	1	1
Gallbladder	Unknown/missing	50	0	0	0	1	1
Gallbladder	Unknown/missing	51	0	0	0	1	1
Gallbladder	Unknown/missing	52	0	0	0	1	1
Gallbladder	Unknown/missing	53	0	0	0	1	1
Gallbladder	Unknown/missing	54	0	0	0	1	1
Gallbladder	Unknown/missing	55	0	0	0	1	1
Gallbladder	Unknown/missing	56	0	0	0	1	1
Gallbladder	Unknown/missing	57	0	0	0	1	1
Gallbladder	Unknown/missing	58	0	0	0	1	1
Gallbladder	Unknown/missing	59	0	0	0	1	1
Gallbladder	Unknown/missing	60	0	0	0	1	1
Gallbladder	Unknown/missing	61	0	0	0	1	1
Gallbladder	Unknown/missing	62	0	0	0	1	1
Gallbladder	Unknown/missing	63	0	0	0	1	1
Gallbladder	Unknown/missing	64	0	0	0	1	1
Gallbladder	Unknown/missing	65	0	0	0	1	1
Gallbladder	Unknown/missing	66	0	0	0	1	1
Gallbladder	Unknown/missing	67	0	0	0	1	1
Gallbladder	Unknown/missing	68	0	0	0	1	1
Gallbladder	Unknown/missing	69	0	0	0	1	1
Gallbladder	Unknown/missing	70	0	0	0	1	1
Gallbladder	Unknown/missing	71	0	0	0	1	1
Gallbladder	Unknown/missing	72	0	0	0	1	1
Gallbladder	Unknown/missing	73	0	0	0	1	1
Gallbladder	Unknown/missing	74	0	0	0	1	1
Gallbladder	Unknown/missing	75	0	0	0	1	1
Gallbladder	Unknown/missing	76	0	0	0	1	1
Gallbladder	Unknown/missing	77	0	0	0	1	1
Gallbladder	Unknown/missing	78	0	0	0	1	1
Gallbladder	Unknown/missing	79	0	0	0	1	1
Gallbladder	Unknown/missing	80	0	0	0	1	1
Gallbladder	Unknown/missing	81	0	0	0	1	1
Gallbladder	Unknown/missing	82	0	0	0	1	1
Gallbladder	Unknown/missing	83	0	0	0	1	1
Gallbladder	Unknown/missing	84	0	0	0	1	1
Gallbladder	Unknown/missing	85	0	0	0	1	1
Gallbladder	Unknown/missing	86	0	0	0	1	1
Gallbladder	Unknown/missing	87	0	0	0	1	1
Gallbladder	Unknown/missing	88	0	0	0	1	1
Gallbladder	Unknown/missing	89	0	0	0	1	1
Gallbladder	Unknown/missing	90	0	0	0	1	1
Gallbladder	Unknown/missing	91	0	0	0	1	1
Gallbladder	Unknown/missing	92	0	0	0	1	1
Gallbladder	Unknown/missing	93	0	0	0	1	1
Gallbladder	Unknown/missing	94	0	0	0	1	1
Gallbladder	Unknown/missing	95	0	0	0	1	1
Gallbladder	Unknown/missing	96	0	0	0	1	1
Gallbladder	Unknown/missing	97	0	0	0	1	1
Gallbladder	Unknown/missing	98	0	0	0	1	1
Gallbladder	Unknown/missing	99	0	0	0	1	1
Gallbladder	Unknown/missing	100	0	0	0	1	1
Gallbladder	Unknown/missing	101	0	0	0	1	1
Gallbladder	Unknown/missing	102	0	0	0	1	1
Gallbladder	Unknown/missing	103	0	0	0	1	1
Gallbladder	Unknown/missing	104	0	0	0	1	1
Gallbladder	Unknown/missing	105	0	0	0	1	1
Gallbladder	Unknown/missing	106	0	0	0	1	1
Gallbladder	Unknown/missing	107	0	0	0	1	1
Gallbladder	Unknown/missing	108	0	0	0	1	1
Gallbladder	Unknown/missing	109	0	0	0	1	1
Gallbladder	Unknown/missing	110	0	0	0	1	1
Gallbladder	Unknown/missing	111	0	0	0	1	1
Gallbladder	Unknown/missing	112	0	0	0	1	1
Gallbladder	Unknown/missing	113	0	0	0	1	1
Gallbladder	Unknown/missing	114	0	0	0	1	1
Gallbladder	Unknown/missing	115	0	0	0	1	1
Gallbladder	Unknown/missing	116	0	0	0	1	1
Gallbladder	Unknown/missing	117	0	0	0	1	1
Gallbladder	Unknown/missing	118	0	0	0	1	1
Gallbladder	Unknown/missing	119	0	0	0	1	1
Gallbladder	Unknown/missing	120	0	0	0	1	1
Gallbladder	Unknown/missing	121	0	0	0	1	1
Gallbladder	Unknown/missing	122	0	0	0	1	1
Gallbladder	Unknown/missing	123	0	0	0	1	1
Gallbladder	Unknown/missing	124	0	0	0	1	1
Gallbladder	Unknown/missing	125	0	0	0	1	1
Gallbladder	Unknown/missing	126	0	0	0	1	1
Gallbladder	Unknown/missing	127	0	0	0	1	1
Gallbladder	Unknown/missing	128	0	0	0	1	1
Gallbladder	Unknown/missing	129	0	0	0	1	1
Gallbladder	Unknown/missing	130	0	0	0	1	1
Gallbladder	Unknown/missing	131	0	0	0	1	1
Gallbladder	Unknown/missing	132	0	0	0	1	1
Gallbladder	Unknown/missing	133	0	0	0	1	1
Gallbladder	Unknown/missing	134	0	0	0	1	1
Gallbladder	Unknown/missing	135	0	0	0	1	1
Gallbladder	Unknown/missing	136	0	0	0	1	1
Gallbladder	Unknown/missing	137	0	0	0	1	1
Gallbladder	Unknown/missing	138	0	0	0	1	1
Gallbladder	Unknown/missing	139	0	0	0	1	1
Gallbladder	Unknown/missing	140	0	0	0	1	1
Gallbladder	Unknown/missing	141	0	0	0	1	1
Gallbladder	Unknown/missing	142	0	0	0	1	1
Gallbladder	Unknown/missing	143	0	0	0	1	1
Gallbladder	Unknown/missing	144	0	0	0	1	1
Gallbladder	Unknown/missing	145	0	0	0	1	1
Gallbladder	Unknown/missing	146	0	0	0	1	1
Gallbladder	Unknown/missing	147	0	0	0	1	1
Gallbladder	Unknown/missing	148	0	0	0	1	1
Gallbladder	Unknown/missing	149	0	0	0	1	1
Gallbladder	Unknown/missing	150	0	0	0	1	1
Gallbladder	Unknown/missing	151	0	0	0	1	1
Gallbladder	Unknown/missing	152	0	0	0	1	1
Gallbladder	Unknown/missing	153	0	0	0	1	1
Gallbladder	Unknown/missing	154	0	0	0	1	1
Gallbladder	Unknown/missing	155	0	0	0	1	1
Gallbladder	Unknown/missing	156	0	0	0	1	1
Gallbladder	Unknown/missing	157	0	0	0	1	1
Gallbladder	Unknown/missing	158	0	0	0	1	1
Gallbladder	Unknown/missing	159	0	0	0	1	1
Gallbladder	Unknown/missing	160	0	0	0	1	1
Gallbladder	Unknown/missing	161	0	0	0	1	1
Gallbladder	Unknown/missing	162	0	0	0	1	1
Gallbladder	Unknown/missing	163	0	0	0	1	1
Gallbladder	Unknown/missing	164	0	0	0	1	1
Gallbladder	Unknown/missing	165	0	0	0	1	1
Gallbladder	Unknown/missing	166	0	0	0	1	1
Gallbladder	Unknown/missing	167	0	0	0	1	1
Gallbladder	Unknown/missing	168	0	0	0	1	1
Gallbladder	Unknown/missing	169	0	0	0	1	1
Gallbladder	Unknown/missing	170	0	0	0	1	1
Gallbladder	Unknown/missing	171	0	0	0	1	1
Gallbladder	Unknown/missing	172	0	0	0	1	1
Gallbladder	Unknown/missing	173	0	0	0	1	1
Gallbladder	Unknown/missing	174	0	0	0	1	1
Gallbladder	Unknown/missing	175	0	0	0	1	1
Gallbladder	Unknown/missing	176	0	0	0	1	1
Gallbladder	Unknown/missing	177	0	0	0	1	1
Gallbladder	Unknown/missing	178	0	0	0	1	1
Gallbladder	Unknown/missing	179	0	0	0	1	1
Head and Neck	I	1	12417	0	25	1	1
Head and Neck	I	2	12392	1	17	0.9999193027759845	0.9999193027759845
Head and Neck	I	3	12374	9	14	0.9992726684984645	0.9991920299680821
Head and Neck	I	4	12351	7	19	0.9994332442717189	0.9986257321614449
Head and Neck	I	5	12325	11	12	0.9991075050709939	0.9977344637595158
Head and Neck	I	6	12302	5	15	0.9995935620224353	0.9973289465819187
Head and Neck	I	7	12282	11	22	0.9991043803940727	0.9964357192238011
Head and Neck	I	8	12249	18	22	0.9985304922850845	0.9949714492469844
Head and Neck	I	9	12209	17	24	0.9986075845687608	0.9935860356474104
Head and Neck	I	10	12168	18	25	0.9985207100591716	0.9921162338195297
Head and Neck	I	11	12125	17	18	0.9985979381443298	0.9907252254917002
Head and Neck	I	12	12090	23	29	0.9980976013234077	0.9888404711338582
Head and Neck	I	13	12038	21	13	0.9982555241734508	0.9871154628356517
Head and Neck	I	14	12004	33	28	0.9972509163612129	0.9844017998671764
Head and Neck	I	15	11943	27	21	0.9977392614920875	0.9821763248109583
Head and Neck	I	16	11895	32	22	0.9973097940311055	0.979534068199445
Head and Neck	I	17	11841	28	25	0.9976353348534752	0.9772177981285401
Head and Neck	I	18	11788	33	20	0.9972005429250085	0.9744821188497615
Head and Neck	I	19	11735	24	18	0.997954835960801	0.9724891430634476
Head and Neck	I	20	11693	34	18	0.9970922774309416	0.9696614144339978
Head and Neck	I	21	11641	29	21	0.9975088050854738	0.9672457988495475
Head and Neck	I	22	11591	33	29	0.9971529635061686	0.9644920147617178
Head and Neck	I	23	11529	21	22	0.9981785063752276	0.9627351987056855
Head and Neck	I	24	11486	28	21	0.9975622496952812	0.9603882906816771
Head and Neck	I	25	11437	21	18	0.9981638541575588	0.9586248777146128
Head and Neck	I	26	11398	20	21	0.9982453061940691	0.9569427845794757
Head and Neck	I	27	11357	32	18	0.9971823544950251	0.9542464590439872
Head and Neck	I	28	11307	34	26	0.9969930131776775	0.951377052516394
Head and Neck	I	29	11247	23	26	0.9979550102249489	0.9494314961717798
Head and Neck	I	30	11198	23	33	0.9979460617967494	0.9474814225504232
