SEER_Draw	Stage	Index	alive_start	died	lost	css_i	css_c
Lung	III	149	858	6	35	0.993006993006993	0.1036631574295725
Lung	III	150	817	7	37	0.9914320685434517	0.10277497860214654
Lung	III	151	773	3	31	0.9961190168175937	0.10237611063861944
Lung	III	152	739	5	40	0.993234100135318	0.10168344412550294
Lung	III	153	694	7	29	0.9899135446685879	0.10065781860838692
Lung	III	154	658	8	18	0.9878419452887538	0.09943401534263145
Lung	III	155	632	4	24	0.9936708860759493	0.09880468613160213
Lung	III	156	604	4	24	0.9933774834437086	0.09815035046185643
Lung	III	157	576	3	13	0.9947916666666666	0.09763915071986759
Lung	III	158	560	4	24	0.9928571428571429	0.09694172821472567
Lung	III	159	532	4	17	0.9924812030075187	0.09621284304017887
Lung	III	160	511	3	21	0.9941291585127201	0.09564799268964944
Lung	III	161	487	3	21	0.9938398357289527	0.09505878534248527
Lung	III	162	463	3	20	0.9935205183585313	0.09444285368799832
Lung	III	163	440	5	23	0.9886363636363636	0.09336963944154379
Lung	III	164	412	3	14	0.9927184466019418	0.09268976342619274
Lung	III	165	395	1	11	0.9974683544303797	0.09245510579726567
Lung	III	166	383	0	15	1	0.09245510579726567
Lung	III	167	368	2	12	0.9945652173913043	0.09195263239619357
Lung	III	168	354	2	27	0.9943502824858758	0.09143312599847497
Lung	III	169	325	2	13	0.9938461538461538	0.09087046060771513
Lung	III	170	310	1	15	0.9967741935483871	0.09057733008962572
Lung	III	171	294	4	18	0.9863945578231292	0.08934498546255598
Lung	III	172	272	2	14	0.9926470588235294	0.0886880370400372
Lung	III	173	256	0	14	1	0.0886880370400372
Lung	III	174	242	0	11	1	0.0886880370400372
Lung	III	175	231	0	18	1	0.0886880370400372
Lung	III	176	213	2	8	0.9906103286384976	0.0878552855185345
Lung	III	177	203	3	12	0.9852216748768473	0.08655693154535418
Lung	III	178	188	0	11	1	0.08655693154535418
Lung	III	179	177	0	177	1	0.08655693154535418
Lung	IV	1	135707	19867	1460	0.8536037197786408	0.8536037197786408
Lung	IV	2	114380	16154	916	0.8587690155621612	0.7330484261145023
Lung	IV	3	97310	12075	624	0.8759120337067106	0.642085937723457
Lung	IV	4	84611	9360	515	0.8893760858517215	0.5710558780729205
Lung	IV	5	74736	7647	440	0.897679833012203	0.5126253452691362
Lung	IV	6	66649	6428	395	0.9035544419271107	0.4631849077623467
Lung	IV	7	59826	5287	346	0.9116270517835054	0.4222518918940031
Lung	IV	8	54193	4562	329	0.9158193862675992	0.38670646848469853
Lung	IV	9	49302	3978	292	0.9193136181087989	0.3555045226887444
Lung	IV	10	45032	3349	287	0.9256306626399005	0.329065886907864
Lung	IV	11	41396	2903	232	0.929872451444584	0.30598930294580173
Lung	IV	12	38261	2583	220	0.9324900028749902	0.2853319659836469
Lung	IV	13	35458	2295	231	0.9352755372553443	0.26686400778147895
Lung	IV	14	32932	1993	197	0.9394813555204664	0.2507137597701682
Lung	IV	15	30742	1811	203	0.9410903649730011	0.2359443036858609
Lung	IV	16	28728	1645	170	0.942738791423002	0.22243384769995025
Lung	IV	17	26913	1468	160	0.9454538698770111	0.21030094209955166
Lung	IV	18	25285	1346	175	0.9467668578208424	0.19910596214835544
Lung	IV	19	23764	1250	147	0.9473994277057735	0.18863287459215933
Lung	IV	20	22367	1136	147	0.9492108910448428	0.17905237897197362
Lung	IV	21	21084	1037	129	0.9508157844811231	0.17024582817544848
Lung	IV	22	19918	919	122	0.9538608294005422	0.16239082686541548
Lung	IV	23	18877	830	114	0.9560311490173227	0.15525068879801626
Lung	IV	24	17933	826	113	0.953939664306028	0.14809978995525924
Lung	IV	25	16994	712	129	0.9581028598328822	0.14189483229678304
Lung	IV	26	16153	639	109	0.9604407849934996	0.1362815841176433
Lung	IV	27	15405	607	102	0.9605972086984745	0.13091170930041451
Lung	IV	28	14696	566	102	0.9614861186717474	0.12586979126393963
Lung	IV	29	14028	548	86	0.9609352723125179	0.12095272214413362
Lung	IV	30	13394	496	88	0.9629684933552337	0.11647366061035057
Lung	IV	31	12810	449	85	0.9649492583918814	0.11239117242814546
Lung	IV	32	12276	415	101	0.9661942000651678	0.10859169893859834
Lung	IV	33	11760	410	98	0.9651360544217688	0.10480576385655538
Lung	IV	34	11252	380	74	0.966228226093139	0.10126628729545592
Lung	IV	35	10798	353	61	0.9673087608816447	0.09795576688285211
Lung	IV	36	10384	255	83	0.9754429892141756	0.09555026605897621
Lung	IV	37	10046	329	80	0.967250647023691	0.09242105666883056
Lung	IV	38	9637	264	73	0.9726055826502024	0.08988923567053532
Lung	IV	39	9300	296	63	0.9681720430107527	0.08702824494381721
Lung	IV	40	8941	264	61	0.9704731014427916	0.08445857078374923
Lung	IV	41	8616	245	56	0.971564531104921	0.0820569517213051
Lung	IV	42	8315	196	61	0.9764281419122068	0.08012271690021361
Lung	IV	43	8058	229	55	0.9715810374782825	0.07784571241148826
Lung	IV	44	7774	219	56	0.9718291741703113	0.07565273440555619
Lung	IV	45	7499	188	51	0.9749299906654221	0.07375611964782255
Lung	IV	46	7260	183	50	0.974793388429752	0.07189697778893116
Lung	IV	47	7027	199	47	0.9716806603102319	0.0698609028522587
Lung	IV	48	6781	173	49	0.9744875387111046	0.06807857927263317
Lung	IV	49	6559	174	55	0.9734715657874676	0.06627256116111645
Lung	IV	50	6330	141	49	0.9777251184834124	0.06479634771345177
Lung	IV	51	6140	161	47	0.9737785016286645	0.06309729038741502
Lung	IV	52	5932	127	34	0.9785906945380984	0.06174642122369254
Lung	IV	53	5771	150	43	0.9740079708889274	0.060141506445741774
Lung	IV	54	5578	109	50	0.9804589458587307	0.058966278012148036
Lung	IV	55	5419	114	32	0.9789629082856616	0.057725799013553306
Lung	IV	56	5273	123	47	0.976673620329983	0.056379265109008064
Lung	IV	57	5103	138	35	0.9729570840681951	0.05485460538236822
Lung	IV	58	4930	110	41	0.9776876267748479	0.053630668953958384
Lung	IV	59	4779	97	47	0.9797028667085165	0.05254212011768846
Lung	IV	60	4635	101	47	0.9782092772384035	0.051397189344897405
Lung	IV	61	4487	101	36	0.9774905281925563	0.050240265760356596
Lung	IV	62	4350	94	27	0.9783908045977011	0.04915461404047762
Lung	IV	63	4229	89	37	0.9789548356585481	0.048120147109855134
Lung	IV	64	4103	82	37	0.9800146234462588	0.04715844785004326
Lung	IV	65	3984	102	41	0.9743975903614458	0.04595107795026805
Lung	IV	66	3841	78	34	0.9796927883363707	0.045017939684160034
Lung	IV	67	3729	78	37	0.9790828640386162	0.04407629331908508
Lung	IV	68	3614	74	40	0.9795240730492529	0.043173790356823796
Lung	IV	69	3500	62	42	0.9822857142857143	0.04240899749907435
Lung	IV	70	3396	66	36	0.980565371024735	0.04158479436746689
Lung	IV	71	3294	69	37	0.9790528233151184	0.0407137103324471
Lung	IV	72	3188	51	42	0.9840025094102886	0.04006239313453154
Lung	IV	73	3095	67	43	0.9783521809369952	0.03919512969672423
Lung	IV	74	2985	54	31	0.9819095477386934	0.03848607207406992
Lung	IV	75	2900	56	35	0.9806896551724138	0.0377428927512603
Lung	IV	76	2809	52	42	0.9814880740477038	0.03704419911542351
Lung	IV	77	2715	46	24	0.9830570902394107	0.03641656259265758
Lung	IV	78	2645	41	29	0.9844990548204159	0.03585207145227991
Lung	IV	79	2575	51	23	0.9801941747572815	0.03514199159050659
Lung	IV	80	2501	47	47	0.9812075169932027	0.03448158631071699
Lung	IV	81	2407	39	32	0.9837972579975073	0.03392289006388775
Lung	IV	82	2336	40	20	0.9828767123287672	0.0333420186586842
Lung	IV	83	2276	31	34	0.9863796133567663	0.032887887473087005
Lung	IV	84	2211	41	28	0.9814563545906829	0.03227802614952456
Lung	IV	85	2142	23	23	0.9892623716153128	0.03193143669973975
Lung	IV	86	2096	31	28	0.9852099236641222	0.03145916831343635
Lung	IV	87	2037	41	27	0.9798723613156602	0.030825969540313674
Lung	IV	88	1969	40	21	0.9796851193499239	0.030199743648179317
Lung	IV	89	1908	21	24	0.9889937106918238	0.029867356532554703
Lung	IV	90	1863	32	21	0.9828234031132582	0.029354336989322417
Lung	IV	91	1810	26	18	0.9856353591160221	0.028932672480083528
Lung	IV	92	1766	25	19	0.9858437146092865	0.028523093311339426
Lung	IV	93	1722	27	19	0.9843205574912892	0.028075867109593686
Lung	IV	94	1676	30	23	0.9821002386634845	0.027573315789016235
Lung	IV	95	1623	26	20	0.9839802834257547	0.02713159908506403
Lung	IV	96	1577	30	23	0.9809765377298668	0.026615462133540935
Lung	IV	97	1524	29	26	0.9809711286089239	0.02610899992758773
Lung	IV	98	1469	24	23	0.9836623553437712	0.025682440364441297
Lung	IV	99	1422	18	19	0.9873417721518988	0.025357346182612928
Lung	IV	100	1385	26	23	0.9812274368231046	0.02488132379940142
Lung	IV	101	1336	16	23	0.9880239520958084	0.024583343873660086
Lung	IV	102	1297	31	18	0.9760986892829607	0.023995769733271912
Lung	IV	103	1248	20	25	0.983974358974359	0.02361122214139256
Lung	IV	104	1203	19	20	0.9842061512884456	0.0232383100709965
Lung	IV	105	1164	18	18	0.9845360824742269	0.022878954760620265
Lung	IV	106	1128	21	14	0.9813829787234043	0.02245301677305553
Lung	IV	107	1093	13	32	0.9881061299176578	0.022185963508600155
Lung	IV	108	1048	12	16	0.9885496183206107	0.02193192575850168
Lung	IV	109	1020	16	22	0.9843137254901961	0.021587895550525184
Lung	IV	110	982	12	21	0.9877800407331976	0.02132409234624178
Lung	IV	111	949	18	14	0.9810326659641728	0.020919631163699787
Lung	IV	112	917	17	11	0.9814612868047983	0.020531808121406554
Lung	IV	113	889	8	13	0.9910011248593926	0.020347044943711107
Lung	IV	114	868	17	22	0.9804147465437788	0.0199485429114034
Lung	IV	115	829	9	17	0.9891435464414958	0.019731972481725923
Lung	IV	116	803	10	11	0.987546699875467	0.019486244306361963
Lung	IV	117	782	8	11	0.989769820971867	0.019286896538521944
Lung	IV	118	763	12	11	0.9842726081258192	0.018983563958623828
Lung	IV	119	740	9	17	0.9878378378378379	0.01875268277534327
Lung	IV	120	714	5	13	0.9929971988795518	0.018621361467392683
Lung	IV	121	696	6	9	0.9913793103448276	0.018460832489225507
Lung	IV	122	681	12	4	0.9823788546255506	0.018135531476199507
Lung	IV	123	665	8	15	0.98796992481203	0.017917359668967032
Lung	IV	124	642	8	12	0.9875389408099688	0.017694090389602957
Lung	IV	125	622	12	11	0.9807073954983923	0.017352725301700647
Lung	IV	126	599	12	5	0.9799666110183639	0.017005091405840198
Lung	IV	127	582	5	15	0.9914089347079038	0.016858999555274562
Lung	IV	128	562	10	14	0.9822064056939501	0.01655901735678213
Lung	IV	129	538	8	12	0.9851301115241635	0.01631278661541734
Lung	IV	130	518	5	11	0.9903474903474904	0.016155327285152694
Lung	IV	131	502	7	10	0.9860557768924303	0.01593005379711272
Lung	IV	132	485	10	8	0.979381443298969	0.015601599079646476
Lung	IV	133	467	4	7	0.9914346895074947	0.015467966539349719
Lung	IV	134	456	1	12	0.9978070175438597	0.01543404556009676
Lung	IV	135	443	6	7	0.9864559819413092	0.015225006568312154
Lung	IV	136	430	8	9	0.9813953488372094	0.014941750632157509
Lung	IV	137	413	9	10	0.9782082324455206	0.014616143475524536
Lung	IV	138	394	4	11	0.9898477157360406	0.014467756232118196
Lung	IV	139	379	3	12	0.9920844327176781	0.014353235734238632
Lung	IV	140	364	4	6	0.989010989010989	0.01419550786902722
Lung	IV	141	354	3	4	0.9915254237288136	0.01407520695488292
Lung	IV	142	347	4	6	0.9884726224783862	0.01391295673061914
Lung	IV	143	337	3	10	0.9910979228486647	0.01378910251639998
Lung	IV	144	324	3	6	0.9907407407407407	0.013661425641248127
Lung	IV	145	315	2	14	0.9936507936507937	0.013574686430827505
Lung	IV	146	299	5	7	0.9832775919732442	0.013347684985495942
Lung	IV	147	287	6	8	0.9790940766550522	0.013068639306356654
Lung	IV	148	273	3	2	0.989010989010989	0.01292502788540768
Lung	IV	149	268	4	9	0.9850746268656716	0.01273211702144637
Lung	IV	150	255	5	3	0.9803921568627451	0.012482467668084677
Lung	IV	151	247	2	1	0.9919028340080972	0.012381395055387634
Lung	IV	152	244	2	8	0.9918032786885246	0.012279908210671342
Lung	IV	153	234	3	5	0.9871794871794872	0.01212247349002171
Lung	IV	154	226	2	1	0.9911504424778761	0.012015194963561342
Lung	IV	155	223	2	2	0.9910313901345291	0.011907435367475589
Lung	IV	156	219	1	7	0.995433789954338	0.01185306351648255
Lung	IV	157	211	1	4	0.995260663507109	0.011796887860006329
Lung	IV	158	206	2	5	0.9902912621359223	0.011682354968161607
Lung	IV	159	199	3	6	0.9849246231155779	0.01150623906411897
Lung	IV	160	190	4	2	0.9789473684210527	0.011264002452242782
Lung	IV	161	184	1	2	0.9945652173913043	0.011202785047611028
Lung	IV	162	181	0	4	1	0.011202785047611028
Lung	IV	163	177	1	3	0.9943502824858758	0.01113949247672057
Lung	IV	164	173	0	4	1	0.01113949247672057
Lung	IV	165	169	8	4	0.9526627218934911	0.010612179223384685
Lung	IV	166	157	2	0	0.9872611464968153	0.010476992226908448
Lung	IV	167	155	2	2	0.9870967741935484	0.010341805230432209
Lung	IV	168	151	1	3	0.9933774834437086	0.010273316454071731
Lung	IV	169	147	3	2	0.9795918367346939	0.010063656934600878
Lung	IV	170	142	0	1	1	0.010063656934600878
Lung	IV	171	141	0	3	1	0.010063656934600878
Lung	IV	172	138	0	2	1	0.010063656934600878
Lung	IV	173	136	2	1	0.9852941176470589	0.009915661979680277
Lung	IV	174	133	0	4	1	0.009915661979680277
Lung	IV	175	129	0	3	1	0.009915661979680277
Lung	IV	176	126	2	3	0.9841269841269842	0.009758270519685353
Lung	IV	177	121	1	3	0.9917355371900827	0.009677623655886302
Lung	IV	178	117	1	2	0.9914529914529915	0.00959490892378471
Lung	IV	179	114	1	113	0.9912280701754386	0.009510743056032212
Lung	Unknown/missing	1	0	0	0	1	1
Lung	Unknown/missing	2	0	0	0	1	1
Lung	Unknown/missing	3	0	0	0	1	1
Lung	Unknown/missing	4	0	0	0	1	1
Lung	Unknown/missing	5	0	0	0	1	1
Lung	Unknown/missing	6	0	0	0	1	1
Lung	Unknown/missing	7	0	0	0	1	1
Lung	Unknown/missing	8	0	0	0	1	1
Lung	Unknown/missing	9	0	0	0	1	1
Lung	Unknown/missing	10	0	0	0	1	1
Lung	Unknown/missing	11	0	0	0	1	1
Lung	Unknown/missing	12	0	0	0	1	1
Lung	Unknown/missing	13	0	0	0	1	1
Lung	Unknown/missing	14	0	0	0	1	1
Lung	Unknown/missing	15	0	0	0	1	1
Lung	Unknown/missing	16	0	0	0	1	1
Lung	Unknown/missing	17	0	0	0	1	1
Lung	Unknown/missing	18	0	0	0	1	1
Lung	Unknown/missing	19	0	0	0	1	1
Lung	Unknown/missing	20	0	0	0	1	1
Lung	Unknown/missing	21	0	0	0	1	1
Lung	Unknown/missing	22	0	0	0	1	1
Lung	Unknown/missing	23	0	0	0	1	1
Lung	Unknown/missing	24	0	0	0	1	1
Lung	Unknown/missing	25	0	0	0	1	1
Lung	Unknown/missing	26	0	0	0	1	1
Lung	Unknown/missing	27	0	0	0	1	1
Lung	Unknown/missing	28	0	0	0	1	1
Lung	Unknown/missing	29	0	0	0	1	1
Lung	Unknown/missing	30	0	0	0	1	1
Lung	Unknown/missing	31	0	0	0	1	1
Lung	Unknown/missing	32	0	0	0	1	1
Lung	Unknown/missing	33	0	0	0	1	1
Lung	Unknown/missing	34	0	0	0	1	1
Lung	Unknown/missing	35	0	0	0	1	1
Lung	Unknown/missing	36	0	0	0	1	1
Lung	Unknown/missing	37	0	0	0	1	1
Lung	Unknown/missing	38	0	0	0	1	1
Lung	Unknown/missing	39	0	0	0	1	1
Lung	Unknown/missing	40	0	0	0	1	1
Lung	Unknown/missing	41	0	0	0	1	1
Lung	Unknown/missing	42	0	0	0	1	1
Lung	Unknown/missing	43	0	0	0	1	1
Lung	Unknown/missing	44	0	0	0	1	1
Lung	Unknown/missing	45	0	0	0	1	1
Lung	Unknown/missing	46	0	0	0	1	1
Lung	Unknown/missing	47	0	0	0	1	1
Lung	Unknown/missing	48	0	0	0	1	1
Lung	Unknown/missing	49	0	0	0	1	1
Lung	Unknown/missing	50	0	0	0	1	1
Lung	Unknown/missing	51	0	0	0	1	1
Lung	Unknown/missing	52	0	0	0	1	1
Lung	Unknown/missing	53	0	0	0	1	1
Lung	Unknown/missing	54	0	0	0	1	1
Lung	Unknown/missing	55	0	0	0	1	1
Lung	Unknown/missing	56	0	0	0	1	1
Lung	Unknown/missing	57	0	0	0	1	1
Lung	Unknown/missing	58	0	0	0	1	1
Lung	Unknown/missing	59	0	0	0	1	1
Lung	Unknown/missing	60	0	0	0	1	1
Lung	Unknown/missing	61	0	0	0	1	1
Lung	Unknown/missing	62	0	0	0	1	1
Lung	Unknown/missing	63	0	0	0	1	1
Lung	Unknown/missing	64	0	0	0	1	1
Lung	Unknown/missing	65	0	0	0	1	1
Lung	Unknown/missing	66	0	0	0	1	1
Lung	Unknown/missing	67	0	0	0	1	1
Lung	Unknown/missing	68	0	0	0	1	1
Lung	Unknown/missing	69	0	0	0	1	1
Lung	Unknown/missing	70	0	0	0	1	1
Lung	Unknown/missing	71	0	0	0	1	1
Lung	Unknown/missing	72	0	0	0	1	1
Lung	Unknown/missing	73	0	0	0	1	1
Lung	Unknown/missing	74	0	0	0	1	1
Lung	Unknown/missing	75	0	0	0	1	1
Lung	Unknown/missing	76	0	0	0	1	1
Lung	Unknown/missing	77	0	0	0	1	1
Lung	Unknown/missing	78	0	0	0	1	1
Lung	Unknown/missing	79	0	0	0	1	1
Lung	Unknown/missing	80	0	0	0	1	1
Lung	Unknown/missing	81	0	0	0	1	1
Lung	Unknown/missing	82	0	0	0	1	1
Lung	Unknown/missing	83	0	0	0	1	1
Lung	Unknown/missing	84	0	0	0	1	1
Lung	Unknown/missing	85	0	0	0	1	1
Lung	Unknown/missing	86	0	0	0	1	1
Lung	Unknown/missing	87	0	0	0	1	1
Lung	Unknown/missing	88	0	0	0	1	1
Lung	Unknown/missing	89	0	0	0	1	1
Lung	Unknown/missing	90	0	0	0	1	1
Lung	Unknown/missing	91	0	0	0	1	1
Lung	Unknown/missing	92	0	0	0	1	1
Lung	Unknown/missing	93	0	0	0	1	1
Lung	Unknown/missing	94	0	0	0	1	1
Lung	Unknown/missing	95	0	0	0	1	1
Lung	Unknown/missing	96	0	0	0	1	1
Lung	Unknown/missing	97	0	0	0	1	1
Lung	Unknown/missing	98	0	0	0	1	1
Lung	Unknown/missing	99	0	0	0	1	1
Lung	Unknown/missing	100	0	0	0	1	1
Lung	Unknown/missing	101	0	0	0	1	1
Lung	Unknown/missing	102	0	0	0	1	1
Lung	Unknown/missing	103	0	0	0	1	1
Lung	Unknown/missing	104	0	0	0	1	1
Lung	Unknown/missing	105	0	0	0	1	1
Lung	Unknown/missing	106	0	0	0	1	1
Lung	Unknown/missing	107	0	0	0	1	1
Lung	Unknown/missing	108	0	0	0	1	1
Lung	Unknown/missing	109	0	0	0	1	1
Lung	Unknown/missing	110	0	0	0	1	1
Lung	Unknown/missing	111	0	0	0	1	1
Lung	Unknown/missing	112	0	0	0	1	1
Lung	Unknown/missing	113	0	0	0	1	1
Lung	Unknown/missing	114	0	0	0	1	1
Lung	Unknown/missing	115	0	0	0	1	1
Lung	Unknown/missing	116	0	0	0	1	1
Lung	Unknown/missing	117	0	0	0	1	1
Lung	Unknown/missing	118	0	0	0	1	1
Lung	Unknown/missing	119	0	0	0	1	1
Lung	Unknown/missing	120	0	0	0	1	1
Lung	Unknown/missing	121	0	0	0	1	1
Lung	Unknown/missing	122	0	0	0	1	1
Lung	Unknown/missing	123	0	0	0	1	1
Lung	Unknown/missing	124	0	0	0	1	1
Lung	Unknown/missing	125	0	0	0	1	1
Lung	Unknown/missing	126	0	0	0	1	1
Lung	Unknown/missing	127	0	0	0	1	1
Lung	Unknown/missing	128	0	0	0	1	1
Lung	Unknown/missing	129	0	0	0	1	1
Lung	Unknown/missing	130	0	0	0	1	1
Lung	Unknown/missing	131	0	0	0	1	1
Lung	Unknown/missing	132	0	0	0	1	1
Lung	Unknown/missing	133	0	0	0	1	1
Lung	Unknown/missing	134	0	0	0	1	1
Lung	Unknown/missing	135	0	0	0	1	1
Lung	Unknown/missing	136	0	0	0	1	1
Lung	Unknown/missing	137	0	0	0	1	1
Lung	Unknown/missing	138	0	0	0	1	1
Lung	Unknown/missing	139	0	0	0	1	1
Lung	Unknown/missing	140	0	0	0	1	1
Lung	Unknown/missing	141	0	0	0	1	1
Lung	Unknown/missing	142	0	0	0	1	1
Lung	Unknown/missing	143	0	0	0	1	1
Lung	Unknown/missing	144	0	0	0	1	1
Lung	Unknown/missing	145	0	0	0	1	1
Lung	Unknown/missing	146	0	0	0	1	1
Lung	Unknown/missing	147	0	0	0	1	1
Lung	Unknown/missing	148	0	0	0	1	1
Lung	Unknown/missing	149	0	0	0	1	1
Lung	Unknown/missing	150	0	0	0	1	1
Lung	Unknown/missing	151	0	0	0	1	1
Lung	Unknown/missing	152	0	0	0	1	1
Lung	Unknown/missing	153	0	0	0	1	1
Lung	Unknown/missing	154	0	0	0	1	1
Lung	Unknown/missing	155	0	0	0	1	1
Lung	Unknown/missing	156	0	0	0	1	1
Lung	Unknown/missing	157	0	0	0	1	1
Lung	Unknown/missing	158	0	0	0	1	1
Lung	Unknown/missing	159	0	0	0	1	1
Lung	Unknown/missing	160	0	0	0	1	1
Lung	Unknown/missing	161	0	0	0	1	1
Lung	Unknown/missing	162	0	0	0	1	1
Lung	Unknown/missing	163	0	0	0	1	1
Lung	Unknown/missing	164	0	0	0	1	1
Lung	Unknown/missing	165	0	0	0	1	1
Lung	Unknown/missing	166	0	0	0	1	1
Lung	Unknown/missing	167	0	0	0	1	1
Lung	Unknown/missing	168	0	0	0	1	1
Lung	Unknown/missing	169	0	0	0	1	1
Lung	Unknown/missing	170	0	0	0	1	1
Lung	Unknown/missing	171	0	0	0	1	1
Lung	Unknown/missing	172	0	0	0	1	1
Lung	Unknown/missing	173	0	0	0	1	1
Lung	Unknown/missing	174	0	0	0	1	1
Lung	Unknown/missing	175	0	0	0	1	1
Lung	Unknown/missing	176	0	0	0	1	1
Lung	Unknown/missing	177	0	0	0	1	1
Lung	Unknown/missing	178	0	0	0	1	1
Lung	Unknown/missing	179	0	0	0	1	1
Lymphoid Leukemia	I	1	0	0	0	1	1
Lymphoid Leukemia	I	2	0	0	0	1	1
Lymphoid Leukemia	I	3	0	0	0	1	1
Lymphoid Leukemia	I	4	0	0	0	1	1
Lymphoid Leukemia	I	5	0	0	0	1	1
Lymphoid Leukemia	I	6	0	0	0	1	1
Lymphoid Leukemia	I	7	0	0	0	1	1
Lymphoid Leukemia	I	8	0	0	0	1	1
Lymphoid Leukemia	I	9	0	0	0	1	1
Lymphoid Leukemia	I	10	0	0	0	1	1
Lymphoid Leukemia	I	11	0	0	0	1	1
Lymphoid Leukemia	I	12	0	0	0	1	1
Lymphoid Leukemia	I	13	0	0	0	1	1
Lymphoid Leukemia	I	14	0	0	0	1	1
Lymphoid Leukemia	I	15	0	0	0	1	1
Lymphoid Leukemia	I	16	0	0	0	1	1
Lymphoid Leukemia	I	17	0	0	0	1	1
Lymphoid Leukemia	I	18	0	0	0	1	1
Lymphoid Leukemia	I	19	0	0	0	1	1
Lymphoid Leukemia	I	20	0	0	0	1	1
Lymphoid Leukemia	I	21	0	0	0	1	1
Lymphoid Leukemia	I	22	0	0	0	1	1
Lymphoid Leukemia	I	23	0	0	0	1	1
Lymphoid Leukemia	I	24	0	0	0	1	1
Lymphoid Leukemia	I	25	0	0	0	1	1
Lymphoid Leukemia	I	26	0	0	0	1	1
Lymphoid Leukemia	I	27	0	0	0	1	1
Lymphoid Leukemia	I	28	0	0	0	1	1
Lymphoid Leukemia	I	29	0	0	0	1	1
Lymphoid Leukemia	I	30	0	0	0	1	1
Lymphoid Leukemia	I	31	0	0	0	1	1
Lymphoid Leukemia	I	32	0	0	0	1	1
Lymphoid Leukemia	I	33	0	0	0	1	1
Lymphoid Leukemia	I	34	0	0	0	1	1
Lymphoid Leukemia	I	35	0	0	0	1	1
Lymphoid Leukemia	I	36	0	0	0	1	1
Lymphoid Leukemia	I	37	0	0	0	1	1
Lymphoid Leukemia	I	38	0	0	0	1	1
Lymphoid Leukemia	I	39	0	0	0	1	1
Lymphoid Leukemia	I	40	0	0	0	1	1
Lymphoid Leukemia	I	41	0	0	0	1	1
Lymphoid Leukemia	I	42	0	0	0	1	1
Lymphoid Leukemia	I	43	0	0	0	1	1
Lymphoid Leukemia	I	44	0	0	0	1	1
Lymphoid Leukemia	I	45	0	0	0	1	1
Lymphoid Leukemia	I	46	0	0	0	1	1
Lymphoid Leukemia	I	47	0	0	0	1	1
Lymphoid Leukemia	I	48	0	0	0	1	1
Lymphoid Leukemia	I	49	0	0	0	1	1
Lymphoid Leukemia	I	50	0	0	0	1	1
Lymphoid Leukemia	I	51	0	0	0	1	1
Lymphoid Leukemia	I	52	0	0	0	1	1
Lymphoid Leukemia	I	53	0	0	0	1	1
Lymphoid Leukemia	I	54	0	0	0	1	1
Lymphoid Leukemia	I	55	0	0	0	1	1
Lymphoid Leukemia	I	56	0	0	0	1	1
Lymphoid Leukemia	I	57	0	0	0	1	1
Lymphoid Leukemia	I	58	0	0	0	1	1
Lymphoid Leukemia	I	59	0	0	0	1	1
Lymphoid Leukemia	I	60	0	0	0	1	1
Lymphoid Leukemia	I	61	0	0	0	1	1
Lymphoid Leukemia	I	62	0	0	0	1	1
Lymphoid Leukemia	I	63	0	0	0	1	1
Lymphoid Leukemia	I	64	0	0	0	1	1
Lymphoid Leukemia	I	65	0	0	0	1	1
Lymphoid Leukemia	I	66	0	0	0	1	1
Lymphoid Leukemia	I	67	0	0	0	1	1
Lymphoid Leukemia	I	68	0	0	0	1	1
Lymphoid Leukemia	I	69	0	0	0	1	1
Lymphoid Leukemia	I	70	0	0	0	1	1
Lymphoid Leukemia	I	71	0	0	0	1	1
Lymphoid Leukemia	I	72	0	0	0	1	1
Lymphoid Leukemia	I	73	0	0	0	1	1
Lymphoid Leukemia	I	74	0	0	0	1	1
Lymphoid Leukemia	I	75	0	0	0	1	1
Lymphoid Leukemia	I	76	0	0	0	1	1
Lymphoid Leukemia	I	77	0	0	0	1	1
Lymphoid Leukemia	I	78	0	0	0	1	1
Lymphoid Leukemia	I	79	0	0	0	1	1
Lymphoid Leukemia	I	80	0	0	0	1	1
Lymphoid Leukemia	I	81	0	0	0	1	1
Lymphoid Leukemia	I	82	0	0	0	1	1
Lymphoid Leukemia	I	83	0	0	0	1	1
Lymphoid Leukemia	I	84	0	0	0	1	1
Lymphoid Leukemia	I	85	0	0	0	1	1
Lymphoid Leukemia	I	86	0	0	0	1	1
Lymphoid Leukemia	I	87	0	0	0	1	1
Lymphoid Leukemia	I	88	0	0	0	1	1
Lymphoid Leukemia	I	89	0	0	0	1	1
Lymphoid Leukemia	I	90	0	0	0	1	1
Lymphoid Leukemia	I	91	0	0	0	1	1
Lymphoid Leukemia	I	92	0	0	0	1	1
Lymphoid Leukemia	I	93	0	0	0	1	1
Lymphoid Leukemia	I	94	0	0	0	1	1
Lymphoid Leukemia	I	95	0	0	0	1	1
Lymphoid Leukemia	I	96	0	0	0	1	1
Lymphoid Leukemia	I	97	0	0	0	1	1
Lymphoid Leukemia	I	98	0	0	0	1	1
Lymphoid Leukemia	I	99	0	0	0	1	1
Lymphoid Leukemia	I	100	0	0	0	1	1
Lymphoid Leukemia	I	101	0	0	0	1	1
Lymphoid Leukemia	I	102	0	0	0	1	1
Lymphoid Leukemia	I	103	0	0	0	1	1
Lymphoid Leukemia	I	104	0	0	0	1	1
Lymphoid Leukemia	I	105	0	0	0	1	1
