status	SEER_Draw	Stage	coef_a_weibull	sd_a	coef_b_weibull	sd_b	coef_lts_fraction	sd_lts	lb_lts	ub_lts	coef_recur_month	sd_recur	lb_recur	ub_recur
65-74	Cervix	IV	0.8427756853999027	0.03609122730267156	-2.064495247831447	0.10194508125272696	0.16419737151697755	0.02272164528853009	0.12153798173575404	0.21083236500839866	0.002608322500264496	6.042014061122297e-4	0.0011232659666590035	0.0032916533195587547
75-84	Cervix	I	0.8346406554630852	0.10688262682835022	-3.496238930143316	0.3926605544790622	0.6496892526679406	0.08791402663152839	0.4948902694792531	0.82964507833122	2.175937871862001e-4	3.839613367613607e-4	1.4974604453650736e-6	0.0013421570568004052
75-84	Cervix	II	1.1569758278688078	0.09534882880639772	-4.10263963500594	0.3349815344329617	0.5237390822844228	0.05670866100084751	0.4183312650439254	0.6361318458319644	4.6284979454354184e-4	5.042065087144039e-4	5.63459099440019e-6	0.0017578955490037405
75-84	Cervix	III	0.975212935162535	0.050301748835649904	-2.8561958140295	0.18214722616709247	0.3438288290202325	0.03862387467314008	0.27532183172757885	0.42690651669360147	7.868375838136133e-4	6.407565014808751e-4	2.184242953394353e-5	0.0023159749510750388
75-84	Cervix	IV	0.8006229454958673	0.039241758457369144	-1.8343657375536866	0.12292231917753287	0.10463272973559845	0.022923271294020102	0.0652514576430194	0.15452969704080843	0.0018681696919011542	8.939246450849952e-4	1.5482662618115944e-4	0.003249626962158688
40-54	Cervix_adeno	I	1.4658721508442767	0.203299127995234	-6.2917126070923555	0.7163330633589606	0.9403036770894331	0.034621730321639864	0.8582815446859021	0.9800877601768168	2.540192048032753e-4	1.5470254958832065e-4	6.257462881077716e-6	5.487590931656216e-4
40-54	Cervix_adeno	II	1.4651677671502141	0.10899469835859187	-5.559085210397893	0.4268172039315677	0.6324648402972601	0.04091110524281566	0.5495721161713459	0.7118408429504095	0.00053280104423303375	3.285909336422236e-4	2.772660304428599e-5	0.0013111873730731302
40-54	Cervix_adeno	III	1.311836986197196	0.07869545924463903	-4.632552870678869	0.2880731856944401	0.5613515832560783	0.04421399476064664	0.4738879219755684	0.6449201430377235	0.001009881437719093	5.144107268758616e-4	1.015218306731308e-4	0.0021107398788385765
40-54	Cervix_adeno	IV	0.9985856559929968	0.05622408931852192	-2.841129258685995	0.18357315064553295	0.2716467730865376	0.03406390436784604	0.20940104078754476	0.34002901627430465	0.0015245019525365168	7.050319513209528e-4	2.74809461606191e-4	0.0030032171263216475
55-64	Cervix_adeno	I	1.1239792217547835	0.19238003386496452	-5.270504299889192	0.7716515085933929	0.8298146601461152	0.09982090329935914	0.5944017763653576	0.9690512508525881	2.1048724342241884e-4	3.023387482989009e-4	1.4836092639438648e-6	0.0010180840178469382
55-64	Cervix_adeno	II	1.3010366665901063	0.1383898428935392	-4.972166252662909	0.563047757007737	0.5834488279097692	0.05955570881732016	0.4670918392076242	0.6992274219398703	4.2309966058676153e-4	4.5114254607907104e-4	6.649908255660032e-6	0.0015865864374537565
55-64	Cervix_adeno	III	1.256868936293332	0.08816612174924217	-4.46816308117684	0.34258075173963964	0.4309663791584259	0.0548059219732116	0.32935560636853317	0.5390729679537252	9.591790339088563e-4	6.723273258523256e-4	3.547187712407145e-5	0.002467762208141852
55-64	Cervix_adeno	IV	0.9398652605851963	0.05251116964562611	-2.6168319459080966	0.17090535976211912	0.1863036849946174	0.031380648660231276	0.12938753396281327	0.2507371930491221	0.001667847477058785	8.268825978164893e-4	1.8114125382275582e-4	0.003189498289809207
65-74	Cervix_adeno	I	1.3163762201090692	0.18049513617305474	-5.324357455728201	0.7006452620501284	0.768886140890789	0.053495449457997724	0.6428360951504614	0.8551362621475782	1.3371689199320004e-4	2.3250433257259907e-4	1.2481536035409787e-6	8.591481378956863e-4
65-74	Cervix_adeno	II	1.6416955905759427	0.17047386883185608	-6.609806392626151	0.7255479564066983	0.5153515113404272	0.07192928076382302	0.37761110702857953	0.6633845235112957	3.1924665888010144e-4	4.079135636036708e-4	5.49889074278691e-6	0.0015227118450816819
65-74	Cervix_adeno	III	1.1219804605444725	0.09109057994655903	-3.5568138919032233	0.3568424150446562	0.3420955846363307	0.051962289526951214	0.24765106551322408	0.4519001624800374	6.725495530538026e-4	5.964525787675272e-4	2.551046142463365e-5	0.002253014089860157
65-74	Cervix_adeno	IV	0.8955653280916123	0.0533030816593813	-2.2097078504259633	0.17854991970919487	0.13416578949837218	0.03099381996275566	0.08140208115473202	0.2014130615023132	0.0016169616624825815	8.348858450260997e-4	1.9031072891983957e-4	0.0031593494959775113
75-84	Cervix_adeno	I	0.8771049704973739	0.1626891183983731	-3.5424220583451733	0.6483613240478978	0.6326986003169426	0.10907990476901712	0.3446887528624039	0.7911078604263148	8.705515394071716e-5	2.6807820108573226e-4	7.346652102746955e-7	9.596914457584628e-4
75-84	Cervix_adeno	II	1.1185815068337486	0.15677274846684858	-4.263551205672819	0.6812900151486563	0.3676972757983633	0.09267184056757344	0.18430449979213376	0.551063573932123	2.269783384361402e-4	4.423000282148728e-4	2.8936923819982484e-6	0.0016421184256448468
75-84	Cervix_adeno	III	0.8513047983183303	0.09469694405537762	-2.6512263136018346	0.3802666115802843	0.19490379698600274	0.06400033805097943	0.08606034853376794	0.33738042348665076	6.117885464751638e-4	7.091517137317365e-4	1.610035240430967e-5	0.0025518383792160625
75-84	Cervix_adeno	IV	0.6840797374734108	0.06431636213273453	-1.599315679632026	0.22578888067956604	0.09324447396961778	0.04000998211806585	0.025016062596786036	0.1846282036689781	0.0016615506351111658	9.462310360466493e-4	9.417656790827012e-5	0.003245680747767836
40-54	Cervix_squamous	I	1.6728549668101846	0.12416456673434104	-6.111153134296906	0.4494933328882419	0.9416228753251171	0.00909026693003952	0.9203831854218891	0.9562925348552183	3.6763998639989575e-4	7.087654823475436e-5	2.2175115952565767e-4	5.005068154459142e-4
40-54	Cervix_squamous	II	1.6295221548048295	0.061319460691340956	-5.584239852919664	0.25761792603854156	0.7516654839544057	0.017959046879582594	0.7171777522946164	0.7879787607850566	6.786269399158382e-4	1.4933346547890526e-4	4.2252042860799156e-4	0.0010031252966467897
40-54	Cervix_squamous	III	1.5165611860533044	0.03849068339980345	-4.919418561707045	0.14026317106632027	0.5877937511099908	0.014995317786021367	0.5594572641007798	0.6185031467153386	0.001136671539018279	1.7478695358643428e-4	8.285012567112391e-4	0.001505135153090894
40-54	Cervix_squamous	IV	1.1713596259618004	0.030466070245771113	-3.09555232924623	0.10088191270734179	0.2539133399097244	0.017670424467835774	0.2197659548251284	0.2896194505539356	0.003000826318094571	3.32939344775503e-4	0.0020856563308732983	0.003318830040028723
55-64	Cervix_squamous	I	1.3616512530570508	0.14947946898611622	-5.169453280142942	0.577689630502318	0.915681730754124	0.024446258196075526	0.8594024799967769	0.9523561056717202	4.293991885481957e-4	1.8416019567379458e-4	6.008698942409647e-5	7.642983680641487e-4
55-64	Cervix_squamous	II	1.4354501109856277	0.10617075231799931	-5.062320347274181	0.45158005247639427	0.83846911156148	0.02647406841069076	0.7822511735822996	0.8853116313243132	0.001110243775465947	2.354037261612145e-4	6.76082618191172e-4	0.001588752109221004
55-64	Cervix_squamous	III	1.3413196628571604	0.05077967322892982	-4.40752121925974	0.1937986351723068	0.5751536811351243	0.024074600242286557	0.5289755158536583	0.6235306494248929	0.001438891131479782	2.7015003194304124e-4	9.632370164348235e-4	0.002025664127903175
55-64	Cervix_squamous	IV	1.0392059535969898	0.03738741797943087	-2.7823910574096065	0.11976753570752027	0.22102104234542408	0.021340813542842025	0.1821247353559096	0.26596258616386387	0.002083151351841869	5.142032657044442e-4	0.0012373136346433085	0.0031780087386305026
65-74	Cervix_squamous	I	1.1130445316752358	0.1690185266745811	-4.7227444898326105	0.6677117787082691	0.8731140477892565	0.05342406690528684	0.7424763830427076	0.956377330703944	2.336335147050656e-4	2.3486493773110855e-4	3.5090283996967676e-6	8.190857162254925e-4
65-74	Cervix_squamous	II	1.2963957045131633	0.11012770609857055	-4.938949010467429	0.4397459314042728	0.6962081378250511	0.05050324817539038	0.5957312541045194	0.7914116776726665	5.82483521523766e-4	3.8851023546504325e-4	2.1218587694009762e-5	0.0014389287314109274
65-74	Cervix_squamous	III	1.0903353773257027	0.06410607983862719	-3.6366997889298673	0.23223243686241418	0.5455399335577328	0.046644010440878764	0.45309423682577277	0.6337728264091456	0.0012342585639245865	5.705647383244624e-4	1.5768067886683291e-4	0.0024107852911527347
65-74	Cervix_squamous	IV	0.8367027911194538	0.04832514665098667	-2.199908989785678	0.14192273345865494	0.18813929209270996	0.03446847090432557	0.12359202329577729	0.25607793332122386	0.0024304236095410692	7.491487133201617e-4	6.211551267833532e-4	0.0032952052810467725
75-84	Cervix_squamous	I	0.8999984137569332	0.12326107127395028	-3.992631085659835	0.4954083792084276	0.626593084593662	0.08185991006001606	0.48232649904758673	0.8077937339811668	7.499555058269633e-5	3.0854313211677053e-4	4.697942019847062e-7	0.0010992524471548349
75-84	Cervix_squamous	II	1.1086602828038128	0.11308360576906426	-3.997752075320186	0.38449412659203897	0.5222414580045409	0.05981286229252511	0.4124027260112152	0.6492198859055743	1.815796192474998e-4	4.145777337698407e-4	1.66209456558986e-6	0.0014630009613544228
75-84	Cervix_squamous	III	1.025556015608106	0.06264435267346063	-3.084938527940316	0.23043367853840038	0.38555914690140114	0.03934531517421354	0.3129994479876643	0.46496858212019315	3.918735328798062e-4	5.264200178037083e-4	8.294969790537426e-6	0.001882779405350613
75-84	Cervix_squamous	IV	0.8832538573957767	0.05102734286351373	-2.229359434636143	0.17544286056443595	0.12350431571905915	0.03151513517314171	0.07152524242782334	0.1934686941393493	0.0013284378549644738	9.409692529359048e-4	4.688170132369017e-5	0.0032017377735170816
40-54	Colon_Rectum	I	0.5469611813999032	0.10162625190332107	-2.729982805117874	1.3413643064579954	0.9854635822416139	0.030832139347879386	0.8921844164148773	0.9972321549184128	5.589302332004997e-4	4.957771901465829e-5	4.354302887517114e-4	6.239300536716169e-4
40-54	Colon_Rectum	II	1.7048474777232125	0.05926606394644258	-6.935443784301986	0.24500530279493377	0.8822563405289888	0.008082877210080514	0.8663650632090973	0.89683760484265	6.102332234150451e-4	5.650162037244921e-5	5.001443614071665e-4	7.206704580584326e-4
40-54	Colon_Rectum	III	1.5905030390363648	0.031107983412696497	-6.27243403636756	0.11431323696188472	0.733652496574559	0.010676013750529042	0.7124847213302222	0.7537180553599693	7.700393893868387e-4	9.453084367125923e-5	5.956245512629949e-4	9.565412876949955e-4
40-54	Colon_Rectum	IV	1.0732083334286235	0.010223139718916818	-3.514117874547198	0.03419798963824947	0.12062309102755982	0.005420704168694555	0.11095565131034378	0.13234050127594177	0.001018759266209421	2.4435576669283734e-4	6.941629894299048e-4	0.0016266181682543447
55-64	Colon_Rectum	I	0.8057242997235075	0.0497877315847134	-4.822931751399964	0.23696722489926086	0.7444546363916722	0.0361251566534496	0.7021961953420175	0.8521337959798437	1.7065607989509917e-5	9.398820011413305e-5	6.965912292453063e-8	3.710539786796368e-4
55-64	Colon_Rectum	II	1.0380908163144582	0.02946353178752326	-4.626857533209691	0.09018897888099345	0.7195300568555505	0.02234538387807195	0.6879069643537326	0.7838407429174656	3.321284258514171e-5	1.0280734908596283e-4	3.777825912392076e-7	3.9685075900766973e-4
55-64	Colon_Rectum	III	1.2555277747252815	0.022859209942904243	-5.062818911573291	0.0711533046938667	0.6117110249859588	0.014941596104807714	0.5947351133972455	0.6527263668896517	8.301282115837823e-5	1.2762429075365944e-4	1.4964835433531517e-6	4.7069593859785355e-4
55-64	Colon_Rectum	IV	0.8842362296190047	0.007957622748313513	-2.7463378712050055	0.02640485788170852	0.07519689676219071	0.003672073431496721	0.06876116179627063	0.08335766312497268	2.0325173277908917e-4	1.992780169156655e-4	1.115150654402772e-5	7.334201042316491e-4
65-74	Colon_Rectum	I	0.644709318989944	0.08827531716753742	-4.20623794141224	0.6394019065180799	0.728919915707184	0.11746442599439283	0.5624629469714197	0.9332077963245345	4.7971425286938126e-4	2.5845834934411466e-4	4.284147462845389e-7	7.380425757367149e-4
65-74	Colon_Rectum	II	0.803318791262855	0.026270318390197618	-3.9343076727327597	0.16869236612425348	0.6458384058158197	0.05964113163623655	0.5477400995031576	0.7451565628322347	5.072055260113098e-4	2.6532427283733996e-4	1.4014463286405631e-6	7.740588040135522e-4
65-74	Colon_Rectum	III	1.0621520737393602	0.021518331410991565	-4.150057251482625	0.05948456404808229	0.6000193901988553	0.029582063264789342	0.5377750847632331	0.6336840389780534	5.501522103818595e-4	2.7239971851505837e-4	5.1401062384090865e-6	8.337937208727544e-4
65-74	Colon_Rectum	IV	0.7872122436637905	0.007179263147444007	-2.2911970683080134	0.02276467711019397	0.06250688789651913	0.004190357148430459	0.054396811298404006	0.07088732372374593	6.886005644722617e-4	3.481766727151312e-4	2.5324920217023116e-5	0.001288458868990979
75-84	Colon_Rectum	I	0.5078003496864797	0.009312226702507921	-2.9665309334177032	0.2880853282236519	0.7423786856418451	0.0775175689295708	0.5624604734007213	0.8381135436576105	9.467391675344048e-4	8.106214897673533e-5	7.90149093816337e-4	0.001108641611499165
75-84	Colon_Rectum	II	0.5873154137604486	0.01882580425414383	-3.0111142677826823	0.11877938286330753	0.5554925480357699	0.04000430995053879	0.5064155147792672	0.6613271784932873	0.0012391981116198895	1.8143415093926313e-4	9.419097965770887e-4	0.0016270101897323812
75-84	Colon_Rectum	III	0.8831374674097976	0.015473950305149128	-3.11421942865887	0.04999598751991087	0.524621316827913	0.017181156138075065	0.4935946721380877	0.5597614204952907	0.0013059633656709738	1.8623767996624982e-4	9.927625491508436e-4	0.0017094537893232703
75-84	Colon_Rectum	IV	0.6982282502673716	0.007531728962750462	-1.6539117190768322	0.02184590700243133	0.03780891626848505	0.0036515103666422575	0.03149441997805885	0.04575016447339112	0.001753207773032069	4.76758364209311e-4	0.0011685126062035748	0.003042625186526193
40-54	Esophagus	I	1.059567251435893	0.07844249199902553	-3.1380798804889922	0.24792161280199929	0.6226222197381015	0.030808623864465763	0.5646979676746788	0.6832354762967296	4.962120545873238e-4	2.7547427093591086e-4	7.204054234334708e-5	0.0011255352458225693
40-54	Esophagus	II	1.3389889617878485	0.04980745169248483	-4.2179914974165005	0.1883545371718264	0.44700852764084475	0.02736500362062041	0.3926709291085813	0.5018660130286373	0.0017706444325155102	4.002143616852822e-4	0.0010238331259780431	0.0025810144489166846
40-54	Esophagus	III	1.229827719236236	0.03191903347508309	-3.541843968465545	0.11997850691713424	0.2979727742626075	0.02139664329241379	0.25578942298108165	0.3402875165905497	0.002560104337005576	3.572655853022185e-4	0.0017741079878071933	0.0031544191233443116
40-54	Esophagus	IV	1.0066924598518208	0.019656146903726027	-2.3129763327970045	0.05716528914560491	0.0698718993400999	0.007426982705739985	0.056402451452000554	0.08539338433897559	0.002984604416840838	3.078542716510436e-4	0.002175400845853073	0.0033167087629277434
55-64	Esophagus	I	0.8791770792319205	0.04998662112787577	-2.657890532249903	0.13929641956592992	0.5856462319367799	0.03237049231470762	0.5264423403936688	0.651642971953597	6.582893315462072e-4	3.6697372072602507e-4	7.748878189828757e-5	0.0014671708087136703
55-64	Esophagus	II	1.2077650641965147	0.03806981366435939	-3.686873356075999	0.12188842314399786	0.4284033406825113	0.021414706125134516	0.38366998910850064	0.4687362989141553	0.00214633120558519	3.7596377236563493e-4	0.001386734781434107	0.002840282139326375
55-64	Esophagus	III	1.2075249947356046	0.02582438657456307	-3.5417139485168003	0.08765286734986526	0.26196503219033546	0.014511132516188957	0.23316125898037363	0.28899167244632207	0.002863805636232144	2.67658388240078e-4	0.002240533184873372	0.0032419264791620664
55-64	Esophagus	IV	0.9498412509260981	0.014402737570958328	-2.111037617525983	0.041667951339950826	0.050562699676143734	0.004607117550231173	0.041744436871631874	0.059914536834436316	0.003119549988039796	2.117720944555097e-4	0.002539916994572285	0.0033234848594188224
65-74	Esophagus	I	0.9316337056895587	0.04813694226828795	-2.435554545435645	0.1382243277159961	0.6622019658189595	0.024276600395054877	0.6099585871200818	0.7048970438673179	0.0023418446556449863	2.9525362677939703e-4	0.0017057494247445797	0.002865276717349545
65-74	Esophagus	II	1.2046445155040644	0.026891855117833405	-3.5767150567352877	0.10434886324172994	0.4249519601761781	0.017159552368642198	0.3912153808957483	0.45847998878605634	0.002821138120374958	2.1705812548740566e-4	0.0023470114853818844	0.003176546850535522
65-74	Esophagus	III	1.1567626981064714	0.020339834460614988	-3.28074355622092	0.07843256817554375	0.2703011591210268	0.01393652868387597	0.2429598285104458	0.29730444838725795	0.003052998745787478	1.8071693123528385e-4	0.0025998713554170024	0.0032867904149099163
65-74	Esophagus	IV	0.9214307085687897	0.014403722418477646	-2.0332359504191695	0.042451472169656584	0.05352798206090678	0.00535031036267876	0.043287191965447044	0.06453941629220275	0.003231681545380387	1.2291795131116773e-4	0.002882443462479667	0.003329084870319137
75-84	Esophagus	I	0.8022408653376059	0.04356821099067618	-2.326254029264433	0.11741712337711839	0.39510437549567706	0.04020323749870316	0.3088352189233919	0.4664531460335488	0.0019515693680807983	6.06994540116622e-4	5.222990151274619e-4	0.0028902451599125303
75-84	Esophagus	II	1.0858762114344227	0.042115088381056605	-3.1290304894985272	0.12370662076262161	0.2797683539762349	0.022583201997429588	0.23692160793803527	0.3250423732475086	0.0026399326359528587	3.708094751162959e-4	0.0017483079444086593	0.0031591927688684367
75-84	Esophagus	III	1.0899792582076868	0.029372303422095878	-2.835653754226872	0.09275066906353903	0.16186531101989565	0.015435731007469738	0.13244164944094167	0.19409556694493757	0.0029748330921801295	2.5790412945357713e-4	0.0022813685883698543	0.0032767030334365068
75-84	Esophagus	IV	0.8874187480182456	0.019091713869072127	-1.680042376034358	0.05091776581118266	0.0347788112509078	0.005775728721260734	0.02446149648690155	0.04663158764769595	0.00319618920544375	1.7429910401121893e-4	0.0026792304033787986	0.0033269937213345415
40-54	Esophagus_adeno	I	1.0989980987283454	0.10056536006270922	-3.426478521189782	0.34547309290444556	0.700828955779752	0.034270240296571185	0.6334961863512605	0.7646757965989672	4.4808938143323855e-4	2.5754749597444614e-4	4.735608372982228e-5	0.0010228542383067002
40-54	Esophagus_adeno	II	1.3711356543537512	0.06232745461922924	-4.479189627865885	0.23923838290141813	0.4151603753645694	0.0321178630327029	0.3541651925160238	0.4792719335858768	0.001126167335813823	4.007539068752626e-4	4.5743152925238563e-4	0.002032817839210801
40-54	Esophagus_adeno	III	1.3588788922373842	0.04088301513829555	-4.27079510441349	0.16359666554708746	0.271238893556697	0.02584173403942337	0.22085620011438256	0.3222783612850957	0.001666837840381536	4.867077785710718e-4	8.045388413374308e-4	0.0026815168181625903
40-54	Esophagus_adeno	IV	1.0112194612383831	0.024298509935823488	-2.4152905590480938	0.071470462979265	0.06761831098108675	0.009069139224508065	0.051263536461295056	0.0867972204498739	0.002505049472949678	5.550835688347861e-4	0.0012584476927743758	0.0032991579802326104
55-64	Esophagus_adeno	I	0.9824264113815038	0.07308069918979704	-3.152408355155174	0.2187514123006171	0.6896877682512723	0.03604974983917819	0.6159714234576292	0.7567778231297767	6.787226998052657e-4	3.409110517781098e-4	8.705467617965115e-5	0.0013825993496570947
55-64	Esophagus_adeno	II	1.2807521022687824	0.052686355496632614	-4.0734633895238375	0.17004983640517377	0.42700217966043535	0.026876741888105595	0.3735299573951669	0.47955890716355853	0.0018082208860224027	4.4712077673393625e-4	9.05069297558246e-4	0.0026670052998789113
55-64	Esophagus_adeno	III	1.327827092478579	0.028542069499141218	-4.110358325437433	0.11231146816942411	0.26286338910437496	0.017422898877085924	0.23015996244051282	0.2976622321845053	0.0026360570738380926	3.48711685749506e-4	0.0018654420061631964	0.003191678676044492
55-64	Esophagus_adeno	IV	0.977986428538243	0.01742079499443836	-2.2610214984596975	0.05112410764988961	0.05021470115801471	0.005490742681943548	0.040111052828650656	0.06164637826375606	0.0030493992558798975	2.8152458679164827e-4	0.0022780217454701434	0.0033222224738686658
65-74	Esophagus_adeno	I	0.9925843006988166	0.05954800431419602	-2.6705003736050235	0.19757114266715411	0.7421654811272789	0.026135397433841953	0.6853158238381982	0.78680494063962	0.0021096701515885647	3.0377874400203174e-4	0.0014850281538643126	0.0026532828503425553
65-74	Esophagus_adeno	II	1.272350699769896	0.0335919476316736	-3.897925419598942	0.13621609501677653	0.433465109737891	0.021244491740618852	0.3920971436588947	0.4748082220599032	0.002599354487107628	2.633135343407205e-4	0.002068518500283264	0.0030837504338994256
65-74	Esophagus_adeno	III	1.2731189738224336	0.026996386320210664	-3.8567693469217534	0.10808830996895522	0.2545693045521238	0.017083749301178442	0.22169162265519524	0.2884975419920847	0.002844982311988267	2.5118223212659184e-4	0.002280532742549333	0.003243650428960741
65-74	Esophagus_adeno	IV	0.9475871192622307	0.018006337718572282	-2.145503739163476	0.05491012446047555	0.052544287350537164	0.006593824871995167	0.04079404669242683	0.06629103355686337	0.0031599939890366727	1.8381680451882981e-4	0.002635084709464059	0.0033257786605560133
75-84	Esophagus_adeno	I	0.7882357615427523	0.05594041341369791	-2.5713285543010036	0.1619747751559946	0.4003264241180833	0.060456124486085845	0.27749206180478236	0.5094321426473009	0.0014926971927899748	7.111342550124363e-4	1.0969099054706813e-4	0.002713362064821545
75-84	Esophagus_adeno	II	1.1831943591478455	0.05270858548019086	-3.5183911556481906	0.16248849071265373	0.2538599659441648	0.0269833735395557	0.19902242737560843	0.30559008933523896	0.0024828884149821684	4.4692139637324057e-4	0.001367565346130688	0.0030900103652431385
75-84	Esophagus_adeno	III	1.1473810213605282	0.03378638866181823	-3.1157003551652775	0.12123547966258084	0.16033739528159613	0.019792475809382544	0.12264911018118876	0.20041863267256302	0.0028441331878575563	3.4689649751076877e-4	0.00193567392679794	0.0032527896771154664
75-84	Esophagus_adeno	IV	0.8973752913237673	0.0226365831937974	-1.753046256317362	0.06448336354245218	0.021542637724194534	0.0060420010572454184	0.011546091927634837	0.03510891985750468	0.0031355604843685938	2.6970907081151445e-4	0.002331455514589839	0.003326102669717807
40-54	Esophagus_squamous	I	1.0611279271404679	0.09759845345659159	-2.892526645343919	0.34418685741628124	0.45647121751081066	0.04169386080752881	0.38353816677737174	0.5445015082531085	0.0011035823672151351	5.798731895313269e-4	1.3143926421904078e-4	0.0023070464883656557
40-54	Esophagus_squamous	II	1.294042043747297	0.07400236105043372	-3.8333610368669415	0.2845974695333416	0.4249248852657791	0.035943843204548555	0.35697024824152923	0.4968405120047843	0.0019188076297158283	4.821198873202343e-4	9.692664571007156e-4	0.002802509261229753
40-54	Esophagus_squamous	III	1.1112898379983143	0.0488265727370309	-2.7368709948681724	0.16860506595812444	0.318152552140415	0.03124638842431372	0.2582272475003028	0.3805079038986404	0.002716753782732749	3.4903404381821085e-4	0.001904041249817449	0.0032247889333805314
40-54	Esophagus_squamous	IV	1.0210198495427862	0.03585999155961781	-2.1552170662226664	0.10813838921294948	0.07670368394987367	0.016228711721828687	0.04894300099106449	0.11193625043735714	0.0030683778323434413	2.783684634688731e-4	0.0023142576087711434	0.0033233553378440037
55-64	Esophagus_squamous	I	0.8475623256285094	0.05569059217325629	-2.26278915891588	0.1794799287187089	0.36779476424919055	0.031345000774264664	0.30736792681024044	0.43066281461423445	0.0015383897313923194	6.155461875432451e-4	2.6204076204158126e-4	0.002618627914997119
55-64	Esophagus_squamous	II	1.0811197702908113	0.05371022566250043	-3.1511594562017313	0.16697798293167246	0.35287231288213045	0.030001586932867044	0.29181991747344765	0.41015258769874413	0.001988708792561626	5.523093187887602e-4	7.405604172666971e-4	0.0028823717739376625
55-64	Esophagus_squamous	III	1.0376466349069449	0.04407997102789693	-2.7813397349009037	0.12420299911168803	0.24769789272382087	0.02700357963507083	0.1949813908638277	0.3029855426411791	0.0026734142273637943	4.677148938000864e-4	0.0014354642985280987	0.0032232738110549402
55-64	Esophagus_squamous	IV	0.9434761495745005	0.02776138361561839	-1.9403343829189128	0.07715300379645695	0.05509435638753131	0.009185451010513648	0.038599551574135464	0.07475144171972699	0.0030414946249342936	3.545182841717101e-4	0.002048467070148292	0.0033233053977054926
65-74	Esophagus_squamous	I	0.8157287569666041	0.06435513839710356	-2.2554793289160724	0.1909437635706324	0.41599409564702466	0.03496730219606397	0.35209418451865016	0.4912841583793047	0.002096843161390133	4.896009972844361e-4	9.7658988825806e-4	0.0028700491743553526
65-74	Esophagus_squamous	II	1.1069708111289411	0.051786237250600727	-3.137709803363219	0.1678348739218358	0.3789722346748792	0.027397250627390297	0.32493610934743455	0.4307877510127424	0.002583578071066227	3.738698667743065e-4	0.0017123186290949881	0.003132130409145296
65-74	Esophagus_squamous	III	1.0265597199313055	0.033618598136449025	-2.5500055364696634	0.11625020106908127	0.287597850127956	0.022116620887754002	0.24477001985931135	0.3315990718329252	0.0029445437638412346	2.653409129783522e-4	0.002264417164240009	0.003269256184980893
65-74	Esophagus_squamous	IV	0.9350240006785095	0.02794677711437535	-2.0067431939901086	0.08354652487402485	0.06734479047859084	0.012043238176934788	0.04639615386279407	0.09282137793070257	0.0031829052204624324	1.990978022251071e-4	0.00258765623812021	0.003327716385847336
75-84	Esophagus_squamous	I	0.832581853212486	0.05506143683882199	-2.2217303860518496	0.16964967197511538	0.28560477641750925	0.03411255302313232	0.22363793095831347	0.3556364006334396	0.0011713387252289256	6.567423410178459e-4	5.7555728379610675e-5	0.002470105491489822
75-84	Esophagus_squamous	II	0.9891772990383068	0.05480187932467806	-2.816548348081086	0.17121787890824497	0.26159711620363996	0.03144929322385551	0.20101061336886228	0.323565062240533	0.0016170426401294806	6.819937874628288e-4	2.007010748511067e-4	0.002811641498662021
75-84	Esophagus_squamous	III	0.9836217208393211	0.046058800362023165	-2.441534352366218	0.13840721462302477	0.1399008767323887	0.023549746653180593	0.0969891073357278	0.19019083629304637	0.0022447224575238983	6.152913664773324e-4	7.953327882106593e-4	0.0031270189960051304
75-84	Esophagus_squamous	IV	0.9066014149266031	0.035252227188243446	-1.784852300066949	0.09883220779226383	0.06660759801952729	0.01437324563369008	0.04214754950344064	0.09903768657898525	0.0029375474553188447	4.0854457075197606e-4	0.0018221679164970486	0.0033120297207494113
40-54	Gallbladder	I	1.044042510313198	0.09825850917655529	-3.736817152546031	0.3167677716630084	0.6322672648070606	0.04778253151531092	0.5466579891982682	0.7306542568435391	3.957941933782713e-4	3.7708147989197585e-4	9.484695864797692e-6	0.0013605208836859383
40-54	Gallbladder	II	1.1020409125830386	0.054174383563930645	-3.423149741334318	0.16780768944106336	0.325596814567855	0.029517816299368865	0.27146760500311795	0.38616560572760356	8.811876043965064e-4	5.325159808527187e-4	6.130830645255439e-5	0.0020573284638216
40-54	Gallbladder	III	1.2323687139994206	0.074976879492517	-3.7852509583990623	0.26330921168621924	0.2551703466464905	0.036614014366313896	0.18570732835307965	0.3286828395715958	0.0015231142427452574	7.04448938729354e-4	2.312087675758407e-4	0.002886608466644329
40-54	Gallbladder	IV	0.9748421604050495	0.02991415718966828	-2.1376468173128247	0.07947614449210037	0.03126484987102433	0.007893978884859027	0.01803131116776671	0.04863157619653126	0.0028544753426612175	5.091874025408362e-4	0.0014505683452201463	0.0033153585967891745
55-64	Gallbladder	I	0.9314740548314243	0.05309287162499247	-3.0687626241076464	0.17252101497661276	0.5307843536881302	0.024593804685925973	0.4847599460273106	0.5815534012294631	1.8354260590648858e-4	2.0109129102404251e-4	6.56894306065759e-6	7.613854483974323e-4
55-64	Gallbladder	II	1.0722202807256507	0.03596541111000913	-3.2920229178523157	0.1114631010329564	0.2384910248830585	0.018416211900168847	0.20512548044050713	0.27833122186734965	8.575969379870858e-4	4.6608125261564045e-4	1.470187138541563e-4	0.0019352029408239478
